Source,WM/Reuters,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,IMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Publication date,10-May-2024,10-May-2024,10-May-2024,10-May-2024,10-May-2024,10-May-2024,10-May-2024,10-May-2024,10-May-2024,10-May-2024,10-May-2024,10-May-2024,10-May-2024,10-May-2024,10-May-2024,01-Dec-2020,06-Jul-2022,10-May-2024,10-May-2024,28-Nov-2014,20-Dec-2023,10-May-2024,10-May-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Series ID,FXRUSD,FXRTWI,FXRCR,FXRJY,FXREUR,FXRSKW,FXRUKPS,FXRSD,FXRIRE,FXRTB,FXRNZD,FXRNTD,FXRMR,FXRIR,FXRVD,FXRUAED,FXRPNGK,FXRHKD,FXRCD,FXRSARD,FXRSF,FXRPHP,FXRSDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-2024,0.6532,61.50,4.7193,98.87,0.6035,878.01,0.5171,0.8801,54.46,23.80,1.0901,20.88,3.0926,10369,16206,,,5.1112,0.8868,,,36.72,0.4930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Apr-2024,0.6490,61.30,4.6952,98.49,0.6047,877.62,0.5173,0.8781,54.10,23.79,1.0913,20.81,3.0821,10332,16117,,,5.0789,0.8813,,,36.58,0.4903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Apr-2024,0.6519,61.50,4.7162,98.83,0.6050,879.08,0.5182,0.8810,54.37,23.91,1.0914,20.88,3.0961,10377,16294,,,5.1032,0.8845,,,36.77,0.4934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Apr-2024,0.6587,62.10,4.7645,99.92,0.6075,887.97,0.5206,0.8878,54.96,24.16,1.0927,21.12,3.1222,10467,16466,,,5.1566,0.8903,,,37.18,0.4980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Apr-2024,0.6572,62.00,4.7537,99.38,0.6070,888.55,0.5205,0.8868,54.82,24.17,1.0939,21.08,3.1197,10417,16408,,,5.1448,0.8920,,,37.24,0.4953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Apr-2024,0.6579,62.10,4.7591,99.86,0.6073,890.79,0.5209,0.8878,54.79,24.11,1.0939,21.13,3.1296,10424,16426,,,5.1510,0.8949,,,37.17,0.4962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Apr-2024,0.6608,62.30,4.7800,100.38,0.6085,895.29,0.5221,0.8906,55.05,24.15,1.0939,21.21,3.1395,10470,16488,,,5.1745,0.8972,,,37.33,0.4985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Apr-2024,0.6621,62.40,4.7884,100.51,0.6101,897.11,0.5224,0.8905,55.10,24.07,1.0910,21.17,3.1435,10491,16523,,,5.1859,0.8985,,,37.40,0.4988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Apr-2024,0.6523,61.70,4.7202,99.79,0.6072,889.61,0.5201,0.8826,54.27,23.88,1.0895,21.02,3.0970,10336,16306,,,5.1120,0.8923,,,36.82,0.4914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Apr-2024,0.6526,61.80,4.7227,99.98,0.6092,896.93,0.5203,0.8847,54.41,23.89,1.0893,21.06,3.1119,10340,16314,,,5.1142,0.8947,,,36.86,0.4944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Apr-2024,0.6488,61.60,4.6964,99.80,0.6087,897.28,0.5204,0.8823,54.13,23.75,1.0904,20.98,3.0996,10280,16282,,,5.0823,0.8920,,,36.83,0.4930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Apr-2024,0.6426,61.20,4.6511,99.19,0.6051,895.29,0.5167,0.8771,53.65,23.53,1.0906,20.91,3.0806,10386,16235,,,5.0299,0.8864,,,36.63,0.4882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Apr-2024,0.6408,61.10,4.6395,99.08,0.6038,888.08,0.5158,0.8746,53.53,23.64,1.0867,20.81,3.0714,10410,16267,,,5.0186,0.8864,,,36.72,0.4876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Apr-2024,0.6448,61.30,4.6656,99.49,0.6037,886.30,0.5170,0.8763,53.86,23.71,1.0886,20.85,3.0809,10435,16372,,,5.0488,0.8868,,,36.79,0.4903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Apr-2024,0.6397,60.90,4.6319,98.72,0.6017,884.44,0.5154,0.8722,53.43,23.60,1.0881,20.81,3.0597,10416,16285,,,5.0093,0.8815,,,36.83,0.4858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-2024,0.6434,61.30,4.6603,99.55,0.6034,887.87,0.5195,0.8760,53.67,23.79,1.0888,21.01,3.0787,10433,16375,,,5.0401,0.8833,,,36.98,0.4892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Apr-2024,0.6455,61.50,4.6768,99.90,0.6061,889.28,0.5229,0.8798,53.82,23.90,1.0915,21.08,3.0848,10483,16431,,,5.0584,0.8843,,,37.09,0.4911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Apr-2024,0.6519,62.00,4.7235,100.97,0.6092,893.04,0.5235,0.8864,54.30,24.05,1.0966,21.22,3.1131,10531,16590,,,5.1066,0.8908,,,37.43,0.4959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Apr-2024,0.6539,62.30,4.7383,102.08,0.6096,900.39,0.5229,0.8896,54.49,24.20,1.0964,21.30,3.1230,10610,16563,,,5.1196,0.8923,,,37.81,0.4961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Apr-2024,0.6569,62.60,4.7592,103.00,0.6124,905.57,0.5240,0.8937,54.80,24.33,1.0998,21.42,3.1364,10677,16645,,,5.1408,0.8963,,,37.88,0.4986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Apr-2024,0.6525,62.20,4.7264,102.33,0.6098,901.27,0.5205,0.8886,54.49,24.18,1.0992,21.26,3.1118,10621,16534,,,5.1057,0.8935,,,37.59,0.4951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-May-2024,0.6475,61.80,4.6886,102.25,0.6077,894.91,0.5190,0.8843,54.02,24.00,1.0995,21.08,3.0902,10528,16407,,,5.0644,0.8923,,,37.41,0.4913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2024,0.6541,62.30,4.7364,101.85,0.6104,901.09,0.5219,0.8894,54.59,24.15,1.1025,21.26,3.1184,10600,16601,,,5.1128,0.8975,,,37.64,0.4975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-May-2024,0.6579,62.30,4.7639,100.65,0.6129,896.15,0.5242,0.8899,54.85,24.20,1.1011,21.27,3.1171,10582,16719,,,5.1400,0.8988,,,37.79,0.4991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-May-2024,0.6613,62.60,4.7718,101.80,0.6145,901.35,0.5271,0.8941,55.20,24.33,1.1016,21.39,3.1362,10596,16781,,,5.1687,0.9049,,,37.83,0.5003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-May-2024,0.6600,62.50,4.7634,101.99,0.6135,896.57,0.5263,0.8931,55.11,24.26,1.0982,21.39,3.1301,10595,16771,,,5.1625,0.9030,,,37.77,0.4990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-May-2024,0.6579,62.40,4.7533,102.09,0.6125,897.88,0.5268,0.8922,54.93,24.32,1.0985,21.34,3.1227,10582,16730,,,5.1431,0.9049,,,37.78,0.4979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-May-2024,0.6577,62.50,4.7522,102.36,0.6122,900.69,0.5266,0.8916,54.91,24.27,1.0956,21.33,3.1188,10553,16729,,,5.1405,0.9029,,,37.71,0.4983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-May-2024,0.6610,62.70,4.7755,102.87,0.6134,904.18,0.5279,0.8945,55.19,24.29,1.0971,21.42,3.1327,10606,16824,,,5.1643,0.9046,,,37.89,0.5013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
